"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT13","WT14","WT16","WT18","WT21","WT22"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-20","3.13",,"0.00",,"0.0","0.0","52","64","43",,"   70","   30","8.9","11.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-21","5.82",,"0.34",,"0.0","0.0","55","65","48",,"  210","  220","16.1","19.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-22","8.50",,"0.23",,"0.0","0.0","51","54","44",,"  260","  260","31.1","36.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-23","12.75",,"0.40",,"0.0","0.0","49","55","46",,"  190","  200","23.0","32.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-24","10.51",,"0.32",,"0.0","0.0","54","58","47",,"  180","  260","25.9","31.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-25","5.59",,"0.00",,"0.0","0.0","50","56","43",,"  240","  240","16.1","19.0",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-26","8.50",,"0.16",,"0.0","0.0","49","57","42",,"  220","  200","21.0","25.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-27","7.83",,"0.26",,"0.0","0.0","49","58","43",,"  270","  280","28.0","36.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-28","4.25",,"0.00",,"0.0","0.0","50","64","39",,"  100","  110","8.9","11.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-29","8.95",,"0.00",,"0.0","0.0","59","77","48",,"   70","   70","21.9","27.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-04-30","8.50",,"0.00",,"0.0","0.0","67","83","52",,"   80","   80","23.9","29.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-01","4.47",,"0.00",,"0.0","0.0","69","89","53",,"  100","   90","14.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-02","4.47",,"0.00",,"0.0","0.0","69","76","54",,"  270","  270","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-03","9.17",,"0.18",,"0.0","0.0","58","61","50",,"  210","  170","19.9","27.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-04","11.41",,"0.14",,"0.0","0.0","55","61","51",,"  190","  180","23.0","30.0",,,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-05","7.38",,"0.05",,"0.0","0.0","54","64","50",,"  260","  210","16.1","19.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-06","6.04",,"0.00",,"0.0","0.0","56","65","48",,"  330","  350","12.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-07","3.80",,"0.00",,"0.0","0.0","54","66","42",,"  190","  200","8.9","11.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-08","6.93",,"0.34",,"0.0","0.0","55","59","51",,"  300","  170","14.1","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-09","10.29",,"0.26",,"0.0","0.0","54","58","48",,"  280","  250","25.1","32.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-10","5.59",,"0.02",,"0.0","0.0","51","63","47",,"  320","  320","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-11","3.36",,"0.00",,"0.0","0.0","55","68","44",,"  300","  310","12.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-12","8.05",,"0.00",,"0.0","0.0","61","78","47",,"   80","   70","23.9","29.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-13","5.37",,"0.00",,"0.0","0.0","66","85","51",,"  300","  300","14.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-14","2.91",,"0.00",,"0.0","0.0","71","91","53",,"  270","  270","10.1","13.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-15","5.82",,"0.00",,"0.0","0.0","72","83","58",,"  270","  270","16.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-16","4.03",,"0.00",,"0.0","0.0","64","71","52",,"  310","  300","10.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-17","4.92",,"0.12",,"0.0","0.0","60","70","55",,"  320","  320","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-18","7.16",,"1.06",,"0.0","0.0","59","60","53",,"  200","  200","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-19","6.71",,"0.01",,"0.0","0.0","57","71","53",,"  310","  310","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-20","7.38",,"0.00",,"0.0","0.0","62","74","53",,"  310","  300","19.9","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-21","6.71",,"0.00",,"0.0","0.0","60","73","51",,"  310","  310","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-22","4.25",,"0.00",,"0.0","0.0","65","83","53",,"  280","  320","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-23","5.59",,"0.00",,"0.0","0.0","67","71","58",,"  310","  310","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-24","5.14",,"0.00",,"0.0","0.0","62","69","56",,"  310","  310","12.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-25","4.92",,"0.06",,"0.0","0.0","61","71","52",,"  190","  190","17.0","25.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-26","8.95",,"0.01",,"0.0","0.0","61","71","54",,"  190","  200","23.0","29.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-27","6.04",,"0.01",,"0.0","0.0","59","68","52",,"  300","  310","21.9","25.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-28","5.37",,"0.12",,"0.0","0.0","57","64","50",,"   10","  340","14.1","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-29","4.92",,"0.01",,"0.0","0.0","56","67","52",,"  320","  320","15.0","19.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-30","6.93",,"0.00",,"0.0","0.0","59","76","49",,"  320","  310","16.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-05-31","6.93",,"0.00",,"0.0","0.0","63","77","51",,"  300","  320","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-01","5.59",,"0.00",,"0.0","0.0","61","74","51",,"  310","  310","15.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-02","6.71",,"0.00",,"0.0","0.0","63","77","53",,"  310","  350","16.1","19.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-03","4.03",,"0.00",,"0.0","0.0","59","68","50",,"   80","  330","10.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-04","5.82",,"0.00",,"0.0","0.0","59","73","50",,"  300","  300","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-05","6.71",,"0.00",,"0.0","0.0","60","76","49",,"  320","  320","14.1","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-06","7.83",,"0.00",,"0.0","0.0","63","79","50",,"  320","  310","17.0","25.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-07","7.83",,"0.00",,"0.0","0.0","64","78","54",,"  300","  320","19.9","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-08","7.61",,"0.00",,"0.0","0.0","65","80","56",,"  310","  330","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-09","10.07",,"0.00",,"0.0","0.0","65","74","55",,"  310","  300","21.0","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-10","6.93",,"0.00",,"0.0","0.0","61","74","50",,"  310","  310","15.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-11","5.82",,"0.00",,"0.0","0.0","63","79","53",,"  280","  260","13.0","15.0",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-12","9.17",,"0.02",,"0.0","0.0","65","66","57",,"  220","  240","17.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-13","8.28",,"0.09",,"0.0","0.0","59","65","55",,"  300","  290","17.0","21.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-14","6.04",,"0.00",,"0.0","0.0","59","67","53",,"  270","  270","16.1","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-15","7.38",,"0.22",,"0.0","0.0","58","63","54",,"  300","  300","19.9","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-16","4.47",,"0.35",,"0.0","0.0","56","61","50",,"  260","  300","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-17","4.25",,"0.01",,"0.0","0.0","54","60","52",,"  200","  190","10.1","14.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-18","2.91",,"0.00",,"0.0","0.0","58","71","48",,"   80","  110","8.9","11.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-19","4.70",,"0.00",,"0.0","0.0","64","81","52",,"  280","  290","19.9","25.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-20","7.61",,"0.13",,"0.0","0.0","64","72","53",,"  320","  310","14.1","19.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-21","5.59",,"0.00",,"0.0","0.0","60","76","51",,"  300","  290","13.0","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-22","5.37",,"0.00",,"0.0","0.0","66","81","55",,"  310","  330","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-23","4.92",,"0.00",,"0.0","0.0","70","81","58",,"  320","  330","15.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-24","4.70",,"0.00",,"0.0","0.0","65","78","58",,"  300","  300","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-25","4.25",,"0.21",,"0.0","0.0","67","78","60",,"   50","   40","14.1","21.9","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-26","4.03",,"0.57",,"0.0","0.0","65","68","60",,"  190","  180","14.1","16.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-27","9.62",,"0.51",,"0.0","0.0","64","72","59",,"  220","  220","21.9","27.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-28","9.40",,"0.07",,"0.0","0.0","64","72","59",,"  170","  170","19.9","23.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-29","4.92",,"0.15",,"0.0","0.0","64","72","58",,"  310","  300","13.0","15.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-06-30","6.49",,"0.00",,"0.0","0.0","66","85","55",,"  320","  330","13.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-01","7.83",,"0.00",,"0.0","0.0","76","99","59",,"   80","   80","21.9","25.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-02","5.82",,"0.00",,"0.0","0.0","76","82","61",,"  310","  330","13.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-03","7.16",,"0.00",,"0.0","0.0","67","74","60",,"  310","  320","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-04","5.82",,"0.00",,"0.0","0.0","65","80","56",,"  260","  270","14.1","17.0",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-05","5.14",,"0.00",,"0.0","0.0","70","83","61",,"  320","  310","14.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-06","6.93",,"0.00",,"0.0","0.0","74","88","63",,"  320","  320","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-07","8.72",,"0.00",,"0.0","0.0","75","85","64",,"  320","  320","18.1","29.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-08","8.05",,"0.00",,"0.0","0.0","74","88","62",,"  310","  310","21.0","25.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-09","8.28",,"0.00",,"0.0","0.0","72","84","59",,"  310","  310","17.0","21.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-10","6.04",,"0.00",,"0.0","0.0","67","86","56",,"  320","  310","14.1","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-11","4.25",,"0.00",,"0.0","0.0","72","88","60",,"   90","  280","8.9","12.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-12","6.04",,"0.00",,"0.0","0.0","76","93","63",,"  310","  290","12.1","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-13","5.82",,"0.01",,"0.0","0.0","72","74","62",,"  260","  250","16.1","19.0",,,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-14","5.82",,"0.00",,"0.0","0.0","69","85","61",,"  310","  280","15.0","18.1",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-15","7.83",,"0.00",,"0.0","0.0","72","91","60",,"  310","  310","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-16","6.49",,"0.00",,"0.0","0.0","76","91","61",,"  290","  330","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-17","6.49",,"0.00",,"0.0","0.0","71","83","58",,"  290","  280","14.1","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-18","6.26",,"0.00",,"0.0","0.0","67","80","57",,"  310","  320","14.1","17.0",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-19","3.80",,"0.00",,"0.0","0.0","70","87","62",,"  320","  320","15.0","19.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-20","7.61",,"0.00",,"0.0","0.0","70","72","60",,"  310","  320","15.0","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-21","5.59",,"0.00",,"0.0","0.0","65","79","56",,"  280","  300","13.0","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-22","6.04",,"0.41",,"0.0","0.0","68","75","59",,"  100","  100","14.1","18.1","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-23","8.95",,"0.62",,"0.0","0.0","65","68","59",,"  250","  230","18.1","23.0","    1",,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-24","9.62",,"0.01",,"0.0","0.0","63","71","58",,"  190","  190","21.9","29.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-25","5.82",,"0.00",,"0.0","0.0","63","78","54",,"  310","  300","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-26","6.93",,"0.00",,"0.0","0.0","68","85","57",,"  320","  320","16.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-27","6.71",,"0.00",,"0.0","0.0","71","88","59",,"  310","  330","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-28","6.26",,"0.00",,"0.0","0.0","76","92","63",,"  310","  310","16.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-29","7.61",,"0.00",,"0.0","0.0","76","90","62",,"  300","  310","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-30","8.05",,"0.00",,"0.0","0.0","73","89","60",,"  310","  320","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-07-31","7.61",,"0.00",,"0.0","0.0","76","91","62",,"  310","  310","19.9","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-01","8.50",,"0.00",,"0.0","0.0","77","90","66",,"  310","  310","17.0","23.9",,,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-02","6.04",,"0.00",,"0.0","0.0","76","87","64",,"  300","  300","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-03","7.16",,"0.00",,"0.0","0.0","73","91","61",,"  310","  310","15.0","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-04","6.93",,"0.00",,"0.0","0.0","78","93","64",,"  310","  310","18.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-05","7.16",,"0.00",,"0.0","0.0","71","83","58",,"  320","  310","16.1","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-06","6.93",,"0.00",,"0.0","0.0","71","84","63",,"  310","  310","15.0","19.9",,,,,,,"    1",,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-07","7.61",,"0.00",,"0.0","0.0","69","82","57",,"  320","  310","14.1","21.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-08","7.16",,"0.00",,"0.0","0.0","67","80","58",,"  310","  310","16.1","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-09","7.61",,"0.00",,"0.0","0.0","69","86","57",,"  310","  310","18.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-10","6.26",,"0.00",,"0.0","0.0","74","95","62",,"  310","  320","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-11","4.92",,"0.00",,"0.0","0.0","81","99","69",,"  300","  290","13.0","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-12","5.82",,"0.01",,"0.0","0.0","78","80","67",,"  110","  110","18.1","21.9",,,"    1",,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-13","6.04",,"0.00",,"0.0","0.0","69","78","63",,"  310","  310","18.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-14","4.92",,"0.00",,"0.0","0.0","69","80","62",,"  310","  310","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-15","5.82",,"0.00",,"0.0","0.0","71","80","64",,"  310","  310","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-16","6.71",,"0.00",,"0.0","0.0","71","85","63",,"  300","  320","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-17","6.93",,"0.00",,"0.0","0.0","74","88","64",,"  310","  300","19.9","25.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-18","6.93",,"0.00",,"0.0","0.0","74","91","61",,"  310","  310","19.9","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-19","7.38",,"0.00",,"0.0","0.0","76","85","63",,"  310","  310","21.0","25.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-20","5.82",,"0.00",,"0.0","0.0","68","78","60",,"  340","  350","12.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-21","4.92",,"0.00",,"0.0","0.0","65","80","54",,"  310","  330","13.0","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-22","6.93",,"0.00",,"0.0","0.0","69","81","61",,"  310","  290","19.9","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-23","7.16",,"0.00",,"0.0","0.0","70","88","59",,"  300","  330","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-24","8.05",,"0.00",,"0.0","0.0","71","81","58",,"  320","  320","17.0","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-25","6.71",,"0.00",,"0.0","0.0","71","90","60",,"  310","  310","14.1","19.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-26","5.59",,"0.00",,"0.0","0.0","77","93","63",,"  310","  340","13.0","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-27","5.82",,"0.00",,"0.0","0.0","77","90","64",,"  320","  320","17.0","23.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-28","6.04",,"0.00",,"0.0","0.0","71","83","60",,"  310","  320","14.1","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-29","5.14",,"0.00",,"0.0","0.0","70","77","63",,"  340","  300","8.9","15.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-30","7.61",,"0.00",,"0.0","0.0","67","73","58",,"  310","  200","18.1","23.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-08-31","4.47",,"0.00",,"0.0","0.0","65","77","58",,"  350","  340","12.1","17.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-09-01","5.14",,"0.00",,"0.0","0.0","67","80","54",,"  320","  320","15.0","19.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-09-02","7.61",,"0.00",,"0.0","0.0","68","76","59",,"  310","  310","25.9","32.0",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-09-03","5.82",,"0.00",,"0.0","0.0","64","73","54",,"  350","  310","12.1","16.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-09-04","5.37",,"0.00",,"0.0","0.0","65","85","51",,"   70","   80","18.1","21.9",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-09-05","9.84",,"0.00",,"0.0","0.0","72","90","56",,"   80","   80","25.9","31.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-09-06","6.93",,"0.00",,"0.0","0.0","75","94","57",,"   90","  100","15.0","18.1",,,,,,,,,,,,,,,
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","2014-09-07","4.92",,"0.00",,"0.0","0.0","71","87","55",,"  300","  310","12.1","13.0",,,,,,,,,,,,,,,
